0.690400;1000;
1.010900;2000;
1.192400;3000;
1.544100;4000;
1.820300;5000;
2.074900;6000;
2.285400;7000;
3.780500;8000;
3.256000;9000;
3.225800;10000;
3.435500;11000;
3.703500;12000;
4.835900;13000;
3.803900;14000;
4.437700;15000;
4.966300;16000;
5.346200;17000;
4.968300;18000;
6.004100;19000;
9.223100;20000;
7.200400;21000;
9.211000;22000;
8.660600;23000;
6.844500;24000;
7.936200;25000;
7.459800;26000;
7.480500;27000;
7.784500;28000;
8.349700;29000;
8.989300;30000;
8.736900;31000;
9.670200;32000;
10.736400;33000;
9.947400;34000;
10.606500;35000;
10.901200;36000;
11.728600;37000;
13.584700;38000;
14.162600;39000;
13.475800;40000;
16.276900;41000;
12.554800;42000;
14.040500;43000;
19.275400;44000;
18.560600;45000;
15.727100;46000;
14.974800;47000;
21.922100;48000;
17.858300;49000;
17.236900;50000;
20.894900;51000;
19.393300;52000;
19.414200;53000;
16.940900;54000;
17.868300;55000;
21.800300;56000;
17.277000;57000;
21.097900;58000;
17.832400;59000;
19.825700;60000;
22.332900;61000;
20.390800;62000;
22.337300;63000;
19.018200;64000;
19.479900;65000;
19.523200;66000;
19.663100;67000;
25.189800;68000;
26.292800;69000;
30.741500;70000;
29.361900;71000;
22.312900;72000;
23.929900;73000;
23.958300;74000;
26.024300;75000;
23.832600;76000;
32.540800;77000;
27.174000;78000;
26.514600;79000;
24.310700;80000;
25.890000;81000;
25.841400;82000;
25.554200;83000;
25.599800;84000;
25.456100;85000;
26.447700;86000;
40.064700;87000;
35.515300;88000;
30.536700;89000;
35.563500;90000;
39.081900;91000;
29.538900;92000;
28.675500;93000;
28.911800;94000;
32.220400;95000;
31.962300;96000;
29.999900;97000;
30.432000;98000;
32.479900;99000;
33.581500;100000;
32.304900;101000;
33.046300;102000;
31.246000;103000;
33.854900;104000;
36.073900;105000;
32.711600;106000;
42.707300;107000;
41.037600;108000;
42.604400;109000;
37.605300;110000;
34.310700;111000;
36.060000;112000;
35.428300;113000;
40.499000;114000;
37.082700;115000;
41.568200;116000;
36.869900;117000;
38.583500;118000;
44.392700;119000;
39.436800;120000;
37.126500;121000;
37.973500;122000;
43.059900;123000;
38.028000;124000;
39.217200;125000;
42.076600;126000;
39.506400;127000;
40.575600;128000;
42.632200;129000;
44.609200;130000;
44.937200;131000;
48.751400;132000;
47.573800;133000;
47.618300;134000;
45.478300;135000;
43.150000;136000;
44.222000;137000;
47.928000;138000;
50.676900;139000;
42.687700;140000;
45.339700;141000;
49.193000;142000;
47.514000;143000;
54.941100;144000;
50.019700;145000;
51.875200;146000;
52.043600;147000;
51.375600;148000;
46.547800;149000;
50.444900;150000;
49.231300;151000;
54.769700;152000;
50.769100;153000;
58.783900;154000;
56.143100;155000;
51.259500;156000;
52.071200;157000;
57.955600;158000;
56.145900;159000;
51.209500;160000;
54.893000;161000;
50.316100;162000;
56.182700;163000;
56.487500;164000;
54.878500;165000;
54.411600;166000;
52.986900;167000;
58.036600;168000;
56.988200;169000;
58.615800;170000;
62.025100;171000;
57.114800;172000;
57.680100;173000;
59.581800;174000;
62.735700;175000;
60.089300;176000;
58.536600;177000;
59.944100;178000;
59.814900;179000;
61.130600;180000;
67.253100;181000;
59.982900;182000;
66.379100;183000;
61.051300;184000;
65.011500;185000;
61.825900;186000;
66.933600;187000;
61.230900;188000;
62.111200;189000;
63.627400;190000;
68.336400;191000;
67.665500;192000;
66.255900;193000;
65.123300;194000;
62.893900;195000;
73.128800;196000;
61.301900;197000;
68.526900;198000;
65.168700;199000;
66.978600;200000;
66.871300;201000;
83.137300;202000;
68.921900;203000;
72.992200;204000;
75.229800;205000;
72.861400;206000;
68.775600;207000;
78.708200;208000;
67.464100;209000;
73.562200;210000;
69.105000;211000;
70.634400;212000;
69.249700;213000;
72.566800;214000;
100.441900;215000;
103.854900;216000;
77.644900;217000;
76.379300;218000;
88.401000;219000;
84.107800;220000;
83.813800;221000;
86.911800;222000;
102.709300;223000;
98.182200;224000;
82.762100;225000;
74.097800;226000;
90.114400;227000;
77.330500;228000;
78.986300;229000;
85.069800;230000;
92.478700;231000;
90.604100;232000;
91.930000;233000;
78.163100;234000;
83.765600;235000;
78.141500;236000;
83.743000;237000;
96.674700;238000;
78.859200;239000;
84.193900;240000;
88.165200;241000;
90.128700;242000;
95.456600;243000;
79.711400;244000;
84.472700;245000;
84.492400;246000;
82.513500;247000;
85.927700;248000;
92.975300;249000;
86.333100;250000;
89.087200;251000;
85.239700;252000;
88.898700;253000;
86.143900;254000;
83.947400;255000;
86.182200;256000;
84.249700;257000;
84.549600;258000;
88.858000;259000;
85.906800;260000;
94.273800;261000;
86.759400;262000;
87.398600;263000;
91.754500;264000;
92.353100;265000;
86.817200;266000;
94.938000;267000;
90.858800;268000;
89.545400;269000;
95.071300;270000;
108.889500;271000;
111.415600;272000;
92.130300;273000;
105.574100;274000;
109.288500;275000;
92.968600;276000;
97.846600;277000;
106.462900;278000;
95.606200;279000;
93.080800;280000;
102.003200;281000;
102.756900;282000;
96.288200;283000;
111.939900;284000;
101.119200;285000;
99.794300;286000;
95.201200;287000;
99.692200;288000;
106.984900;289000;
98.579300;290000;
95.020700;291000;
111.492700;292000;
108.620500;293000;
98.127800;294000;
99.941600;295000;
105.994100;296000;
133.734300;297000;
103.054400;298000;
107.239500;299000;
104.252600;300000;
108.490400;301000;
109.051100;302000;
102.472700;303000;
103.708300;304000;
113.946100;305000;
110.040500;306000;
114.893000;307000;
115.562500;308000;
108.733000;309000;
117.003800;310000;
110.353300;311000;
109.599500;312000;
